Passenger 1 ID,Passenger 2 ID,Number of Teleports together
43206,61175,4
43206,61804,4
43206,63329,4
43206,63333,4
43206,63941,4
43206,64513,4
43206,64625,4
43206,67289,4
43206,70163,4
43206,72008,4
43206,72397,4
43206,75991,4
43206,79462,4
43206,81772,4
43206,83155,4
43206,85830,4
43206,94714,4
43206,96910,4
43206,97458,4
43212,54348,4
43212,69022,4
43212,69464,4
43212,69929,4
43212,77036,4
43212,77361,4
43212,77764,4
43212,81869,4
43212,82850,4
43212,86634,4
43212,94420,4
43216,57949,4
43216,63163,4
43216,69747,4
43216,75766,4
43216,95222,4
43223,43751,4
43223,65440,4
43223,93011,4
43229,62542,4
43229,69495,4
43229,71698,4
43229,79655,4
43229,80205,4
43229,82135,4
43229,82174,4
43229,84893,4
43229,86172,4
43229,87071,4
43232,78842,4
43248,80419,4
43248,85620,4
43256,67225,4
43256,71713,4
43256,76155,4
43256,82592,4
43257,48315,4
43259,43564,4
43259,44332,4
43259,46304,4
43259,57344,4
43259,64895,4
43259,70504,4
43259,70965,4
43259,72619,4
43259,77248,4
43259,79497,4
43259,81051,4
43259,81297,4
43259,83754,4
43286,49024,4
43286,53033,4
43286,59048,4
43286,70079,4
43286,72420,4
43286,72619,4
43286,75919,4
43286,78190,4
43286,80985,4
43286,86313,4
43286,87844,4
43286,89911,4
43286,96308,4
43299,53657,4
43299,64155,4
43299,70318,4
43299,70843,4
43299,74481,4
43299,91203,4
43299,92202,4
43299,94656,4
43305,44117,4
43305,44190,4
43305,46203,4
43305,47155,4
43305,58798,4
43305,59573,4
43305,74549,4
43305,89956,4
43305,94354,4
43305,94487,4
43306,67558,4
43306,73078,4
43306,73527,4
43306,80981,4
43306,87193,4
43307,54289,4
43307,57036,4
43307,57979,4
43307,62139,4
43307,64486,4
43307,64749,4
43307,65957,4
43307,66018,4
43307,70118,4
43307,73624,4
43307,74355,4
43307,78355,4
43307,79197,4
43307,79929,4
43307,82811,4
43307,86472,4
43307,87365,4
43307,88431,4
43307,88807,4
43307,89120,4
43307,89840,4
43307,91055,4
43307,91842,4
43307,91889,4
43307,93257,4
43307,94068,4
43307,96467,4
43307,97190,4
43308,48058,4
43308,50623,4
43308,51367,4
43308,54392,4
43308,61036,4
43308,74510,4
43308,75333,4
43308,78526,4
43308,84528,4
43308,84569,4
43308,88737,4
43308,89013,4
43314,43888,4
43314,62317,4
43314,69631,4
43314,69978,4
43314,87659,4
43314,91125,4
43315,43804,4
43315,45638,4
43315,50372,4
43315,61274,4
43315,63497,4
43315,66507,4
43315,66793,4
43315,76869,4
43315,78725,4
43315,83845,4
43315,90799,4
43330,43776,4
43330,74162,4
43330,74573,4
43330,75270,4
43330,79929,4
43330,82024,4
43330,94113,4
43332,47683,4
43332,49208,4
43332,49827,4
43332,52639,4
43332,55051,4
43332,60074,4
43332,63465,4
43332,68829,4
43332,78431,4
43332,79445,4
43332,82833,4
43332,84025,4
43332,90209,4
43342,67040,4
43347,56087,4
43347,60614,4
43347,82120,4
43347,84285,4
43351,43401,4
43351,43565,4
43351,46949,4
43351,47155,4
43351,52639,4
43351,55917,4
43351,57594,4
43351,63465,4
43351,64670,4
43351,64749,4
43351,66010,4
43351,71680,4
43351,78666,4
43351,80451,4
43351,80981,4
43351,81026,4
43351,87193,4
43351,90135,4
43351,96920,4
43358,45689,4
43358,45853,4
43358,45970,4
43358,46472,4
43358,48735,4
43358,54501,4
43358,62009,4
43358,62159,4
43358,62436,4
43358,62549,4
43358,62986,4
43358,63236,4
43358,67303,4
43358,68612,4
43358,70816,4
43358,73602,4
43358,74663,4
43358,76232,4
43358,77252,4
43358,79433,4
43358,79730,4
43358,82579,4
43358,85463,4
43358,85813,4
43358,86080,4
43358,90754,4
43358,91203,4
43358,92366,4
43358,96467,4
43358,96597,4
43384,81686,4
43384,82137,4
43384,89563,4
43384,92278,4
43384,93347,4
43390,68965,4
43390,74983,4
43390,85667,4
43390,88584,4
43401,43565,4
43401,44501,4
43401,51923,4
43401,61961,4
43401,64749,4
43401,72668,4
43416,62986,4
43416,69625,4
43416,70604,4
43416,79919,4
43416,87356,4
43416,97496,4
43418,44815,4
43418,49827,4
43418,50745,4
43418,51114,4
43418,51297,4
43418,52891,4
43418,53688,4
43418,54902,4
43418,59709,4
43418,60335,4
43418,60777,4
43418,62139,4
43418,64719,4
43418,65792,4
43418,67594,4
43418,68859,4
43418,75029,4
43418,76381,4
43418,81594,4
43418,82394,4
43418,83424,4
43418,85047,4
43418,86357,4
43418,87829,4
43418,88858,4
43418,91789,4
43418,96326,4
43418,96507,4
43419,62806,4
43419,81482,4
43419,93354,4
43441,53804,4
43441,62895,4
43441,68011,4
43441,76635,4
43441,84753,4
43444,44426,4
43444,45116,4
43444,46195,4
43444,47252,4
43444,47415,4
43444,51926,4
43444,53153,4
43444,59516,4
43444,64375,4
43444,71135,4
43444,71268,4
43444,74170,4
43444,74582,4
43444,80149,4
43444,82592,4
43444,88730,4
43444,90181,4
43444,90535,4
43444,92040,4
43444,93932,4
43455,51767,4
43455,75547,4
43455,78460,4
43455,86320,4
43455,96091,4
43461,54896,4
43461,81004,4
43461,92706,4
43466,47075,4
43466,49613,4
43466,54780,4
43466,58497,4
43466,65584,4
43466,68434,4
43466,75883,4
43466,86307,4
43466,88038,4
43466,93567,4
43478,45856,4
43478,59736,4
43478,72709,4
43478,74816,4
43478,75072,4
43478,76533,4
43478,78775,4
43478,88618,4
43478,93537,4
43478,94008,4
43478,96372,4
43510,53236,4
43510,57549,4
43510,57605,4
43510,60335,4
43510,75026,4
43517,44818,4
43517,45237,4
43517,46082,4
43517,54764,4
43517,61942,4
43517,77964,4
43517,92348,4
43530,52291,4
43530,68517,4
43530,69760,4
43530,77283,4
43530,83174,4
43530,87574,4
43530,90274,4
43530,91340,4
43530,94360,4
43557,66691,4
43561,51347,4
43561,51876,4
43561,58445,4
43561,60075,4
43561,61318,4
43561,82137,4
43561,87237,4
43561,87638,4
43561,88672,4
43561,90647,4
43561,94908,4
43561,95119,4
43561,95546,4
43564,49033,4
43564,50930,4
43564,54684,4
43564,57344,4
43564,68965,4
43564,70504,4
43564,72619,4
43564,74983,4
43564,77222,4
43564,81051,4
43564,83905,4
43564,84256,4
43564,87426,4
43565,45258,4
43565,46640,4
43565,50639,4
43565,51779,4
43565,61961,4
43565,64749,4
43565,66170,4
43565,70721,4
43565,71183,4
43565,71525,4
43565,71726,4
43565,73893,4
43565,74508,4
43565,81594,4
43565,81753,4
43565,88937,4
43565,90401,4
43572,45413,4
43572,52632,4
43572,61567,4
43572,85840,4
43572,87176,4
43572,87276,4
43572,88218,4
43572,89641,4
43572,90848,4
43572,95610,4
43627,66378,4
43628,44371,4
43628,45411,4
43628,46146,4
43628,49462,4
43628,51415,4
43628,53114,4
43628,54209,4
43628,58644,4
43628,61095,4
43628,64048,4
43628,64647,4
43628,67691,4
43628,68150,4
43628,69631,4
43628,70417,4
43628,71175,4
43628,78452,4
43628,78666,4
43628,79691,4
43628,88858,4
43628,90659,4
43628,91392,4
43628,95693,4
43632,44243,4
43632,45741,4
43632,65214,4
43632,79339,4
43632,79600,4
43632,82579,4
43634,49216,4
43634,57605,4
43634,63163,4
43634,66414,4
43634,67423,4
43634,73353,4
43634,77104,4
43634,80026,4
43634,82891,4
43634,86005,4
43650,77177,4
43650,93320,4
43669,66874,4
43669,75703,4
43669,77829,4
43669,78706,4
43669,84468,4
43669,94608,4
43669,95581,4
43678,46068,4
43678,61876,4
43678,73893,4
43696,44820,4
43696,46992,4
43696,51516,4
43696,53597,4
43696,64851,4
43696,65368,4
43696,75547,4
43696,81605,4
43696,86320,4
43696,90124,4
43696,94511,4
43696,95729,4
43701,49813,4
43701,70650,4
43719,50615,4
43719,53937,4
43719,61061,4
43719,63604,4
43719,71538,4
43719,83082,4
43719,87985,4
43719,88069,4
43719,91340,4
43719,97485,4
43721,43978,4
43721,44426,4
43721,46710,4
43721,55499,4
43721,61651,4
43721,63668,4
43721,63718,4
43721,64507,4
43721,65936,4
43721,66507,4
43721,67706,4
43721,68011,4
43721,69026,4
43721,69978,4
43721,70721,4
43721,74481,4
43721,74589,4
43721,77021,4
43721,77581,4
43721,78620,4
43721,79411,4
43721,81753,4
43721,83246,4
43721,83541,4
43721,85120,4
43721,87198,4
43721,88654,4
43721,90028,4
43721,94191,4
43721,95401,4
43731,44190,4
43731,74348,4
43731,85804,4
43746,59755,4
43746,64155,4
43746,66075,4
43751,77952,4
43751,88442,4
43762,45370,4
43762,49460,4
43762,51036,4
43762,52455,4
43762,52755,4
43762,64772,4
43762,77378,4
43762,87053,4
43762,90031,4
43762,93891,4
43762,96398,4
43762,97011,4
43776,70143,4
43776,87502,4
43778,44686,4
43778,45390,4
43778,64336,4
43778,67390,4
43778,72641,4
43778,76422,4
43778,79284,4
43778,87581,4
43778,88037,4
43778,88066,4
43778,89644,4
43778,90149,4
43778,91185,4
43778,96338,4
43804,44714,4
43804,45638,4
43804,47750,4
43804,48257,4
43804,61246,4
43804,62464,4
43804,66507,4
43804,66887,4
43804,69650,4
43804,70284,4
43804,70458,4
43804,75900,4
43804,76807,4
43804,82265,4
43804,84353,4
43804,86059,4
43804,89959,4
43804,95308,4
43804,97535,4
43806,43894,4
43806,45888,4
43806,46054,4
43806,49649,4
43806,49928,4
43806,50761,4
43806,50844,4
43806,53902,4
43806,55029,4
43806,56397,4
43806,57459,4
43806,57577,4
43806,59098,4
43806,61373,4
43806,61591,4
43806,62139,4
43806,62430,4
43806,62778,4
43806,63675,4
43806,63941,4
43806,64201,4
43806,65524,4
43806,65617,4
43806,66632,4
43806,66801,4
43806,67107,4
43806,67401,4
43806,67507,4
43806,67830,4
43806,67867,4
43806,68072,4
43806,71054,4
43806,71191,4
43806,71213,4
43806,71523,4
43806,71562,4
43806,72397,4
43806,72466,4
43806,74705,4
43806,75695,4
43806,76172,4
43806,76629,4
43806,77329,4
43806,78457,4
43806,79881,4
43806,81160,4
43806,81507,4
43806,81889,4
43806,83000,4
43806,84541,4
43806,85080,4
43806,85638,4
43806,87616,4
43806,89465,4
43806,90410,4
43806,91152,4
43806,91207,4
43806,91268,4
43806,93525,4
43806,93594,4
43806,95222,4
43806,95299,4
43806,95603,4
43806,97122,4
43806,97194,4
43817,45506,4
43817,56133,4
43817,68773,4
43817,74816,4
43817,78775,4
43817,87847,4
43817,89721,4
43818,50751,4
43818,50819,4
43818,51797,4
43818,53016,4
43818,54164,4
43818,56156,4
43818,57485,4
43818,58356,4
43818,58469,4
43818,64679,4
43818,70131,4
43818,70483,4
43818,71667,4
43818,82119,4
43818,84044,4
43818,84468,4
43818,84544,4
43818,89197,4
43818,90321,4
43818,92218,4
43818,92931,4
43818,94916,4
43818,97457,4
43824,62627,4
43824,65389,4
43824,80436,4
43824,93342,4
43837,47649,4
43837,57475,4
43837,62437,4
43837,71680,4
43837,78351,4
43837,81910,4
43837,85187,4
43837,91180,4
43837,96399,4
43837,97618,4
43842,77461,4
43842,80226,4
43858,64326,4
43858,84609,4
43861,49180,4
43861,69120,4
43861,76670,4
43862,49314,4
43862,50844,4
43862,53902,4
43862,57803,4
43862,61825,4
43862,61892,4
43862,65353,4
43862,65750,4
43862,65790,4
43862,70266,4
43862,71452,4
43862,74181,4
43862,87972,4
43862,88352,4
43862,89573,4
43862,91446,4
43862,96740,4
43863,47477,4
43863,49992,4
43863,62013,4
43863,62527,4
43863,67630,4
43863,94893,4
43888,66416,4
43888,71874,4
43888,73990,4
43888,87432,4
43888,91125,4
43888,91478,4
43888,91825,4
43889,65932,4
43889,85059,4
43889,87805,4
43894,52834,4
43894,62172,4
43894,65524,4
43894,67401,4
43894,74480,4
43894,96514,4
43897,44028,4
43897,44947,4
43897,48772,4
43897,52468,4
43897,60992,4
43897,60997,4
43897,73134,4
43897,78443,4
43897,83387,4
43897,91477,4
43897,94335,4
43898,52974,4
43898,55969,4
43898,60978,4
43898,64461,4
43898,73353,4
43898,76724,4
43898,78553,4
43898,97383,4
43899,67142,4
43899,95969,4
43910,46016,4
43910,49053,4
43910,50464,4
43910,50549,4
43910,50745,4
43910,51114,4
43910,52842,4
43910,55526,4
43910,56074,4
43910,57386,4
43910,58314,4
43910,60335,4
43910,63892,4
43910,64729,4
43910,65367,4
43910,73374,4
43910,74700,4
43910,75384,4
43910,76389,4
43910,83155,4
43910,85760,4
43910,86024,4
43910,86059,4
43910,90314,4
43910,91152,4
43910,91254,4
43910,91789,4
43910,94848,4
43910,96390,4
43914,52052,4
43914,55143,4
43914,58665,4
43914,60718,4
43914,68024,4
43914,70283,4
43914,73820,4
43914,75306,4
43914,90390,4
43914,91836,4
43914,94403,4
43914,95550,4
43916,47211,4
43916,50257,4
43916,53683,4
43916,54812,4
43916,55481,4
43916,57874,4
43916,66485,4
43916,67031,4
43916,69246,4
43916,69674,4
43916,76697,4
43916,77589,4
43916,81910,4
43916,84445,4
43916,85433,4
43916,89310,4
43917,64199,4
43917,65815,4
43917,82248,4
43917,83460,4
43917,91336,4
43917,94289,4
43934,57495,4
43934,69856,4
43943,55314,4
43943,56477,4
43943,61246,4
43943,61876,4
43943,70284,4
43943,70784,4
43943,76807,4
43943,84079,4
43943,86059,4
43943,89959,4
43943,95308,4
43953,58863,4
43953,59673,4
43953,79756,4
43953,94489,4
43960,56083,4
43967,81026,4
43967,85226,4
43967,90712,4
43978,49462,4
43978,49940,4
43978,53931,4
43978,59709,4
43978,62895,4
43978,71514,4
43978,77796,4
43978,79411,4
43978,84753,4
43978,87198,4
43978,87354,4
43978,93346,4
43978,94191,4
43978,95261,4
43978,95401,4
44028,52468,4
44028,56188,4
44028,57549,4
44028,59755,4
44028,60995,4
44028,60997,4
44028,69856,4
44028,78206,4
44028,83387,4
44028,84461,4
44028,91477,4
44028,92680,4
44028,93305,4
44028,97190,4
44040,44690,4
44040,44815,4
44040,47432,4
44040,48029,4
44040,56929,4
44040,57745,4
44040,64390,4
44040,67392,4
44040,72879,4
44040,75821,4
44040,78037,4
44040,81594,4
44040,88314,4
44040,93125,4
44040,94138,4
44041,95039,4
44056,48106,4
44056,57036,4
44056,57182,4
44056,73353,4
44056,73624,4
44056,79197,4
44056,86472,4
44056,88807,4
44056,91055,4
44056,91889,4
44056,96467,4
44056,97190,4
44063,50669,4
44064,58274,4
44074,44910,4
44074,46786,4
44074,55175,4
44074,59907,4
44074,94511,4
44079,51516,4
44079,56188,4
44079,57330,4
44079,58403,4
44079,64772,4
44079,67801,4
44079,75414,4
44082,78049,4
44096,45177,4
44096,56074,4
44096,58314,4
44096,61175,4
44096,63660,4
44096,66307,4
44096,70154,4
44096,71562,4
44096,75883,4
44096,76305,4
44096,77494,4
44096,80635,4
44096,89024,4
44096,90209,4
44096,92744,4
44096,93525,4
44096,94344,4
44096,96390,4
44096,97194,4
44117,44190,4
44117,46203,4
44117,47155,4
44117,58798,4
44117,59573,4
44117,61599,4
44117,64486,4
44117,83012,4
44117,89956,4
44123,44686,4
44123,44742,4
44123,47057,4
44123,49759,4
44123,50410,4
44123,53928,4
44123,54855,4
44123,57925,4
44123,73435,4
44123,79766,4
44123,80149,4
44123,82635,4
44123,84256,4
44123,89540,4
44123,92547,4
44130,96672,4
44136,45094,4
44136,51544,4
44136,64651,4
44136,65927,4
44136,75856,4
44136,90430,4
44155,51929,4
44155,55032,4
44155,72306,4
44155,79730,4
44155,79935,4
44155,82312,4
44155,83099,4
44155,88434,4
44155,95855,4
44161,45177,4
44161,52283,4
44161,52697,4
44161,52842,4
44161,63618,4
44161,64334,4
44161,64647,4
44161,69978,4
44161,74953,4
44161,75204,4
44161,75883,4
44161,77489,4
44161,79339,4
44161,81607,4
44161,82241,4
44161,89310,4
44161,93030,4
44161,94140,4
44161,94408,4
44161,95378,4
44161,96326,4
44162,52769,4
44162,55441,4
44162,81749,4
44162,86576,4
44162,88639,4
44162,95513,4
44162,97182,4
44165,44815,4
44165,45258,4
44165,45592,4
44165,56238,4
44165,58286,4
44165,63109,4
44165,66182,4
44165,68106,4
44165,70154,4
44165,79940,4
44165,83291,4
44165,83847,4
44165,91230,4
44165,93005,4
44165,94414,4
44165,94559,4
44165,94626,4
44165,96105,4
44165,97356,4
44173,62436,4
44173,63236,4
44173,63281,4
44173,69776,4
44173,70202,4
44173,70816,4
44173,76354,4
44173,82579,4
44173,84288,4
44173,93187,4
44180,64938,4
44180,90150,4
44180,92170,4
44190,50035,4
44190,50544,4
44190,50989,4
44190,53752,4
44190,55932,4
44190,58510,4
44190,58798,4
44190,59161,4
44190,61884,4
44190,68046,4
44190,71175,4
44190,79010,4
44190,79077,4
44190,80680,4
44190,81889,4
44190,83012,4
44190,90561,4
44190,94354,4
44217,71097,4
44217,71950,4
44217,72703,4
44217,73044,4
44217,74107,4
44217,74349,4
44217,81438,4
44217,97150,4
44230,70258,4
44230,71875,4
44243,45741,4
44243,49920,4
44243,65373,4
44243,68684,4
44243,70060,4
44243,79339,4
44243,81414,4
44243,82579,4
44243,85983,4
44243,90466,4
44250,46527,4
44250,51122,4
44250,75204,4
44250,80426,4
44251,51988,4
44251,52509,4
44251,55092,4
44251,56582,4
44251,61200,4
44251,62009,4
44251,63329,4
44251,65294,4
44251,66307,4
44251,70154,4
44251,72914,4
44251,87025,4
44251,87909,4
44251,88398,4
44251,89024,4
44251,94344,4
44259,47326,4
44259,49911,4
44259,53266,4
44259,54804,4
44259,62528,4
44259,68351,4
44259,70847,4
44259,70857,4
44259,73947,4
44259,75453,4
44259,87193,4
44259,87229,4
44259,87844,4
44259,96504,4
44281,45959,4
44281,47801,4
44281,50819,4
44281,52171,4
44281,52669,4
44281,53016,4
44281,54164,4
44281,56156,4
44281,58469,4
44281,59550,4
44281,68859,4
44281,70131,4
44281,71969,4
44281,73968,4
44281,79756,4
44281,80384,4
44281,80580,4
44281,82119,4
44281,84044,4
44281,84468,4
44281,88233,4
44281,89197,4
44281,92218,4
44281,94916,4
44281,95594,4
44281,97457,4
44282,56587,4
44282,56735,4
44282,58658,4
44282,59714,4
44282,63822,4
44282,65464,4
44282,66204,4
44282,67266,4
44282,69187,4
44282,73455,4
44282,77366,4
44282,92801,4
44290,47326,4
44303,46512,4
44303,47349,4
44303,51194,4
44303,51441,4
44303,57817,4
44303,59264,4
44303,61900,4
44303,62044,4
44303,65404,4
44303,69733,4
44303,70424,4
44303,70498,4
44303,73677,4
44303,74061,4
44303,74272,4
44303,74672,4
44303,77378,4
44303,77919,4
44303,78906,4
44303,83990,4
44303,89849,4
44303,92408,4
44303,92706,4
44303,93532,4
44303,95692,4
44311,46353,4
44311,47415,4
44311,48637,4
44311,55087,4
44311,58469,4
44311,60037,4
44311,61352,4
44311,64179,4
44311,64753,4
44311,69954,4
44311,73507,4
44311,76155,4
44311,76479,4
44311,77598,4
44311,80474,4
44311,84044,4
44311,85476,4
44311,85832,4
44311,86655,4
44311,89910,4
44311,90693,4
44311,91195,4
44311,91636,4
44311,92692,4
44311,92811,4
44311,94313,4
44311,94764,4
44311,97457,4
44314,85298,4
44314,87229,4
44314,89840,4
44332,48687,4
44332,49033,4
44332,52078,4
44332,52686,4
44332,54956,4
44332,60440,4
44332,62316,4
44332,63596,4
44332,67225,4
44332,70079,4
44332,70504,4
44332,70737,4
44332,71050,4
44332,74853,4
44332,75168,4
44332,76697,4
44332,84214,4
44332,86477,4
44332,88102,4
44332,91238,4
44332,94262,4
44347,45141,4
44349,57287,4
44349,67372,4
44349,75695,4
44351,47919,4
44351,51036,4
44351,52755,4
44351,54265,4
44351,60192,4
44351,60677,4
44351,63075,4
44351,64151,4
44351,68629,4
44351,75076,4
44351,77027,4
44351,77378,4
44351,78210,4
44351,87232,4
44351,88304,4
44351,91188,4
44351,94764,4
44351,97482,4
44365,78553,4
44371,67801,4
44371,79660,4
44371,81690,4
44371,87781,4
44382,59648,4
44389,45038,4
44389,89520,4
44389,92812,4
44389,97496,4
44395,47340,4
44395,83476,4
44400,59355,4
44400,64775,4
44400,71117,4
44401,45139,4
44401,45192,4
44401,45557,4
44401,45830,4
44401,47445,4
44401,54413,4
44401,56477,4
44401,61636,4
44401,66145,4
44401,69978,4
44401,70604,4
44401,70721,4
44401,72486,4
44401,74589,4
44401,74895,4
44401,78210,4
44401,80979,4
44401,81753,4
44401,83246,4
44401,83271,4
44401,84548,4
44401,87975,4
44401,88654,4
44401,88825,4
44401,89033,4
44401,89406,4
44401,89504,4
44401,90219,4
44401,95261,4
44401,96509,4
44416,45198,4
44416,62542,4
44416,62806,4
44416,71562,4
44416,85842,4
44416,86195,4
44416,88858,4
44416,91130,4
44417,47415,4
44417,51711,4
44417,53153,4
44417,61352,4
44417,73047,4
44417,73110,4
44417,78241,4
44417,86257,4
44417,88730,4
44426,46195,4
44426,60496,4
44426,60588,4
44426,63718,4
44426,64375,4
44426,65936,4
44426,67706,4
44426,70804,4
44426,71135,4
44426,77021,4
44426,77682,4
44426,82891,4
44426,84864,4
44426,87812,4
44426,89530,4
44426,93932,4
44460,45390,4
44460,53775,4
44460,60337,4
44460,66910,4
44460,74617,4
44460,76422,4
44460,77830,4
44460,79284,4
44460,79517,4
44460,89644,4
44460,91688,4
44470,45238,4
44470,50968,4
44470,57182,4
44470,73624,4
44501,46700,4
44501,61632,4
44501,66170,4
44501,72668,4
44516,85837,4
44520,46021,4
44520,68434,4
44520,91702,4
44526,51355,4
44526,60949,4
44526,62139,4
44530,68057,4
44532,60074,4
44532,72283,4
44538,51062,4
44538,62103,4
44538,75080,4
44538,94675,4
44553,79685,4
44553,89504,4
44553,93906,4
44553,97492,4
44554,47678,4
44554,53801,4
44554,54710,4
44554,64390,4
44554,68260,4
44554,70031,4
44554,79730,4
44554,95587,4
44576,62527,4
44576,70654,4
44576,80149,4
44616,47349,4
44616,53785,4
44616,53960,4
44616,55314,4
44616,57716,4
44616,61900,4
44616,69733,4
44616,69845,4
44616,70041,4
44616,70424,4
44616,76699,4
44616,77775,4
44616,78906,4
44616,88352,4
44616,92040,4
44616,95118,4
44616,96075,4
44623,47649,4
44623,48514,4
44623,56999,4
44623,57025,4
44623,67582,4
44623,68517,4
44623,78402,4
44623,79642,4
44623,81649,4
44623,83174,4
44623,84256,4
44623,84753,4
44623,87426,4
44623,88038,4
44623,91340,4
44633,57594,4
44633,58772,4
44633,77674,4
44635,44940,4
44635,48208,4
44635,63752,4
44677,77588,4
44677,83661,4
44677,89800,4
44680,56994,4
44680,73731,4
44686,45139,4
44686,49759,4
44686,56597,4
44686,59599,4
44686,63055,4
44686,63303,4
44686,70737,4
44686,86862,4
44686,89830,4
44686,90149,4
44686,91185,4
44695,52686,4
44695,61036,4
44695,63230,4
44695,64938,4
44695,69674,4
44695,76425,4
44695,85433,4
44695,87178,4
44695,89075,4
44695,90813,4
44695,91061,4
44695,96773,4
44704,45386,4
44704,49939,4
44704,56534,4
44704,62098,4
44704,66544,4
44704,68270,4
44704,68825,4
44704,71310,4
44704,72720,4
44704,73624,4
44704,78042,4
44704,80414,4
44704,86530,4
44704,90219,4
44704,92223,4
44704,92933,4
44704,94143,4
44704,97116,4
44714,48257,4
44714,52213,4
44714,61246,4
44714,63497,4
44714,66887,4
44714,75900,4
44714,82265,4
44714,84353,4
44714,86059,4
44714,89959,4
44714,90799,4
44719,45237,4
44719,52283,4
44719,56000,4
44719,62362,4
44719,64334,4
44719,74349,4
44719,75204,4
44719,81607,4
44719,90561,4
44719,90988,4
44719,93030,4
44719,93109,4
44719,94140,4
44723,50793,4
44723,58983,4
44723,76218,4
44726,62653,4
44726,75709,4
44726,87781,4
44726,92336,4
44726,92876,4
44742,49450,4
44742,57290,4
44742,65128,4
44742,67525,4
44742,68618,4
44742,75957,4
44742,81571,4
44742,82119,4
44742,82363,4
44742,82695,4
44742,90712,4
44742,93641,4
44742,95252,4
44742,96240,4
44750,94986,4
44753,45094,4
44753,64651,4
44753,77682,4
44753,81512,4
44753,81885,4
44753,87103,4
44757,87574,4
44768,49759,4
44768,50062,4
44768,55805,4
44768,61088,4
44768,61466,4
44768,62104,4
44768,67121,4
44768,68086,4
44768,77044,4
44768,78805,4
44768,90811,4
44768,96145,4
44770,77226,4
44770,93629,4
44773,49024,4
44773,53033,4
44773,58088,4
44773,59048,4
44773,70079,4
44773,72420,4
44773,72619,4
44773,75919,4
44773,78190,4
44773,80985,4
44773,86313,4
44773,87844,4
44773,89911,4
44773,96308,4
44802,53496,4
44802,61584,4
44802,69211,4
44802,69399,4
44802,74181,4
44802,78664,4
44802,86004,4
44802,87502,4
44815,45853,4
44815,47570,4
44815,49352,4
44815,52942,4
44815,54583,4
44815,58314,4
44815,63878,4
44815,70004,4
44815,75957,4
44815,83153,4
44815,84744,4
44815,86195,4
44815,88314,4
44815,90209,4
44815,92366,4
44815,93121,4
44815,93906,4
44815,96271,4
44815,96390,4
44815,96558,4
44818,44847,4
44818,46082,4
44818,50038,4
44818,52283,4
44818,55960,4
44818,62796,4
44818,65609,4
44818,66887,4
44818,67185,4
44818,67265,4
44818,67710,4
44818,73947,4
44818,75028,4
44818,76699,4
44818,78989,4
44818,84961,4
44818,86761,4
44818,93547,4
44820,49605,4
44820,51516,4
44820,52504,4
44820,52769,4
44820,58088,4
44820,73731,4
44820,75547,4
44820,85175,4
44820,86206,4
44820,86320,4
44820,92309,4
44820,93320,4
44826,46146,4
44826,46344,4
44826,48859,4
44826,50372,4
44826,54632,4
44826,55673,4
44826,57433,4
44826,59209,4
44826,63497,4
44826,63628,4
44826,65049,4
44826,66887,4
44826,70163,4
44826,70784,4
44826,71933,4
44826,72827,4
44826,75453,4
44826,76807,4
44826,76869,4
44826,79633,4
44826,81414,4
44826,83845,4
44826,86862,4
44826,90078,4
44826,93205,4
44826,94739,4
44826,96734,4
44833,52056,4
44847,47326,4
44847,53266,4
44847,62528,4
44847,67185,4
44847,68351,4
44847,75453,4
44847,80448,4
44847,86311,4
44847,87141,4
44847,89355,4
44847,92954,4
44861,48102,4
44861,58397,4
44861,62517,4
44861,63625,4
44861,66826,4
44861,74362,4
44861,76714,4
44861,80225,4
44910,47447,4
44910,47744,4
44910,51323,4
44910,58662,4
44910,58893,4
44910,60449,4
44910,62139,4
44910,64586,4
44910,80225,4
44910,84380,4
44910,84614,4
44910,87774,4
44910,89064,4
44910,89475,4
44910,89966,4
44910,90945,4
44910,91201,4
44910,95831,4
44918,55314,4
44918,58997,4
44918,67798,4
44918,74181,4
44918,78566,4
44918,86004,4
44918,90092,4
44918,91120,4
44918,97146,4
44940,49024,4
44940,52864,4
44940,64385,4
44940,69274,4
44940,72397,4
44940,80426,4
44940,83492,4
44940,84627,4
44940,90430,4
44940,92931,4
44940,94714,4
44940,96308,4
44940,96920,4
44940,97209,4
44941,47369,4
44941,52600,4
44941,74435,4
44947,52468,4
44947,56188,4
44947,57549,4
44947,59755,4
44947,60995,4
44947,60997,4
44947,69856,4
44947,78206,4
44947,83387,4
44947,84461,4
44947,91477,4
44947,92680,4
44947,93305,4
44947,97190,4
44949,46629,4
44949,54451,4
44949,58103,4
44949,84288,4
45006,46203,4
45006,73947,4
45006,80608,4
45006,80680,4
45006,94239,4
45011,53153,4
45011,64753,4
45011,68407,4
45011,71629,4
45011,71713,4
45011,77969,4
45011,91887,4
45031,45336,4
45031,45741,4
45031,50464,4
45031,50549,4
45031,51347,4
45031,52842,4
45031,52864,4
45031,56280,4
45031,61804,4
45031,63892,4
45031,67289,4
45031,69274,4
45031,73374,4
45031,75991,4
45031,76635,4
45031,79642,4
45031,79726,4
45031,81889,4
45031,84627,4
45031,85760,4
45031,90385,4
45031,91152,4
45031,92264,4
45031,92744,4
45031,92931,4
45031,96308,4
45031,96920,4
45031,97372,4
45038,83968,4
45039,88825,4
45061,48835,4
45061,56505,4
45061,56582,4
45061,61797,4
45061,67349,4
45061,70470,4
